OG0003929_00	GO:0016075,GO:0071031,GO:0000177,GO:0000176,GO:0004519,GO:0006402,GO:0000175
OG0002698_00	GO:0005789
OG0003046_00	GO:0005737,GO:0015914,GO:0008526,GO:0005548,GO:0035091
OG0003873_00	GO:0005886
OG0003622_00	GO:0043231,GO:0016491,GO:0008202
OG0009291_00	GO:0006020,GO:0046855,GO:0007165,GO:0008934
OG0003401_00	GO:0015031
OG0002352_00	GO:0000981,GO:0006357,GO:0005634,GO:0000978
OG0008794_00	GO:0022857,GO:1902603,GO:0006810,GO:0006839,GO:0005740,GO:0015227
OG0002815_00	GO:0016020
OG0004596_00	GO:0030198,GO:0030574,GO:0005615,GO:0004222
OG0001797_00	GO:0005811,GO:0016616
OG0009649_00	GO:0006357,GO:0005634
OG0004272_00	GO:0005737,GO:0006606
OG0006986_00	GO:0016020,GO:0008417,GO:0009101
OG0001217_00	GO:0003682,GO:0006367,GO:0000976,GO:0016251,GO:0005669
OG0001903_00	GO:0007010,GO:0005737,GO:0046847,GO:0005085
OG0007901_00	GO:0000978,GO:0005634,GO:0006357,GO:0003700
OG0005990_00	GO:0045892,GO:0001223,GO:0006355
OG0006274_00	GO:0004930,GO:0007186
OG0005433_00	GO:0006357,GO:0000981,GO:0000977,GO:0048598,GO:0005634
OG0001024_00	GO:0005634,GO:0042797,GO:0005666,GO:0006351
OG0008294_00	GO:0051537
OG0001378_00	GO:0005739,GO:0004823,GO:0006429,GO:0000166,GO:0005524,GO:0032543
OG0001640_00	GO:0003677,GO:0000127,GO:0006384,GO:0042791
OG0006762_00	GO:0005634
OG0008972_00	GO:0008483,GO:1901605,GO:0016212
OG0002350_00	GO:0000166,GO:0006164,GO:0044208,GO:0046040,GO:0005737,GO:0004019
OG0002817_00	GO:0004617
OG0003708_00	GO:0035735,GO:0005929,GO:0030992,GO:0042073,GO:0060271,GO:0048487
OG0002606_00	GO:0005634,GO:0006288,GO:0003910,GO:0006266,GO:0006302,GO:0006273,GO:0070421
OG0003403_00	GO:0005783,GO:0030497
OG0009337_00	GO:0016020,GO:0005743
OG0004594_00	GO:0008010,GO:0062129
OG0005307_00	GO:0005634,GO:0045893
